Main.Row	Main.Col	Sub.Row	Sub.Col	SubgridAlias	SpotType	Dilution	GridAlias	Main.Row.Real	Main.Col.Real	Sub.Row.Real	Sub.Col.Real
1	1	16	33	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-29	2	3	5	11
1	1	16	34	Sample-5-1-1	Sample	100	Sample-339	2	4	5	1
1	1	16	35	Sample-5-1-2	Sample	50	Sample-339	2	4	5	2
1	1	16	36	Sample-5-1-3	Sample	25	Sample-339	2	4	5	3
1	1	16	37	Sample-5-1-4	Sample	12.5	Sample-339	2	4	5	4
1	1	16	38	Sample-5-1-5	Sample	6.25	Sample-339	2	4	5	5
1	1	16	39	Sample-5-2-1	Sample	100	Sample-340	2	4	5	6
1	1	16	40	Sample-5-2-2	Sample	50	Sample-340	2	4	5	7
1	1	16	41	Sample-5-2-3	Sample	25	Sample-340	2	4	5	8
1	1	16	42	Sample-5-2-4	Sample	12.5	Sample-340	2	4	5	9
1	1	16	43	Sample-5-2-5	Sample	6.25	Sample-340	2	4	5	10
1	1	16	44	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-31	2	4	5	11
1	1	16	45	Sample-5-1-1	Sample	100	Sample-361	2	5	5	1
1	1	16	46	Sample-5-1-2	Sample	50	Sample-361	2	5	5	2
1	1	16	47	Sample-5-1-3	Sample	25	Sample-361	2	5	5	3
1	1	16	48	Sample-5-1-4	Sample	12.5	Sample-361	2	5	5	4
1	1	16	49	Sample-5-1-5	Sample	6.25	Sample-361	2	5	5	5
1	1	16	50	Sample-5-2-1	Sample	100	Sample-362	2	5	5	6
1	1	16	51	Sample-5-2-2	Sample	50	Sample-362	2	5	5	7
1	1	16	52	Sample-5-2-3	Sample	25	Sample-362	2	5	5	8
1	1	16	53	Sample-5-2-4	Sample	12.5	Sample-362	2	5	5	9
1	1	16	54	Sample-5-2-5	Sample	6.25	Sample-362	2	5	5	10
1	1	16	55	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-33	2	5	5	11
1	1	16	56	Sample-5-1-1	Sample	100	Sample-383	2	6	5	1
1	1	16	57	Sample-5-1-2	Sample	50	Sample-383	2	6	5	2
1	1	16	58	Sample-5-1-3	Sample	25	Sample-383	2	6	5	3
1	1	16	59	Sample-5-1-4	Sample	12.5	Sample-383	2	6	5	4
1	1	16	60	Sample-5-1-5	Sample	6.25	Sample-383	2	6	5	5
1	1	16	61	Sample-5-2-1	Sample	100	Sample-384	2	6	5	6
1	1	16	62	Sample-5-2-2	Sample	50	Sample-384	2	6	5	7
1	1	16	63	Sample-5-2-3	Sample	25	Sample-384	2	6	5	8
1	1	16	64	Sample-5-2-4	Sample	12.5	Sample-384	2	6	5	9
1	1	16	65	Sample-5-2-5	Sample	6.25	Sample-384	2	6	5	10
1	1	16	66	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-35	2	6	5	11
1	1	16	67	Sample-5-1-1	Sample	100	Sample-405	2	7	5	1
1	1	16	68	Sample-5-1-2	Sample	50	Sample-405	2	7	5	2
1	1	16	69	Sample-5-1-3	Sample	25	Sample-405	2	7	5	3
1	1	16	70	Sample-5-1-4	Sample	12.5	Sample-405	2	7	5	4
1	1	16	71	Sample-5-1-5	Sample	6.25	Sample-405	2	7	5	5
1	1	16	72	Sample-5-2-1	Sample	100	Sample-406	2	7	5	6
1	1	16	73	Sample-5-2-2	Sample	50	Sample-406	2	7	5	7
1	1	16	74	Sample-5-2-3	Sample	25	Sample-406	2	7	5	8
1	1	16	75	Sample-5-2-4	Sample	12.5	Sample-406	2	7	5	9
1	1	16	76	Sample-5-2-5	Sample	6.25	Sample-406	2	7	5	10
1	1	16	77	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-37	2	7	5	11
1	1	16	78	Sample-5-1-1	Sample	100	Sample-427	2	8	5	1
1	1	16	79	Sample-5-1-2	Sample	50	Sample-427	2	8	5	2
1	1	16	80	Sample-5-1-3	Sample	25	Sample-427	2	8	5	3
1	1	16	81	Sample-5-1-4	Sample	12.5	Sample-427	2	8	5	4
1	1	16	82	Sample-5-1-5	Sample	6.25	Sample-427	2	8	5	5
1	1	16	83	Sample-5-2-1	Sample	100	Sample-428	2	8	5	6
1	1	16	84	Sample-5-2-2	Sample	50	Sample-428	2	8	5	7
1	1	16	85	Sample-5-2-3	Sample	25	Sample-428	2	8	5	8
1	1	16	86	Sample-5-2-4	Sample	12.5	Sample-428	2	8	5	9
1	1	16	87	Sample-5-2-5	Sample	6.25	Sample-428	2	8	5	10
1	1	16	88	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-39	2	8	5	11
1	1	16	89	Sample-5-1-1	Sample	100	Sample-449	2	9	5	1
1	1	16	90	Sample-5-1-2	Sample	50	Sample-449	2	9	5	2
1	1	16	91	Sample-5-1-3	Sample	25	Sample-449	2	9	5	3
1	1	16	92	Sample-5-1-4	Sample	12.5	Sample-449	2	9	5	4
1	1	16	93	Sample-5-1-5	Sample	6.25	Sample-449	2	9	5	5
1	1	16	94	Sample-5-2-1	Sample	100	Sample-450	2	9	5	6
1	1	16	95	Sample-5-2-2	Sample	50	Sample-450	2	9	5	7
1	1	16	96	Sample-5-2-3	Sample	25	Sample-450	2	9	5	8
1	1	16	97	Sample-5-2-4	Sample	12.5	Sample-450	2	9	5	9
1	1	16	98	Sample-5-2-5	Sample	6.25	Sample-450	2	9	5	10
1	1	16	99	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-41	2	9	5	11
1	1	16	100	Sample-5-1-1	Sample	100	Sample-471	2	10	5	1
1	1	16	101	Sample-5-1-2	Sample	50	Sample-471	2	10	5	2
1	1	16	102	Sample-5-1-3	Sample	25	Sample-471	2	10	5	3
1	1	16	103	Sample-5-1-4	Sample	12.5	Sample-471	2	10	5	4
1	1	16	104	Sample-5-1-5	Sample	6.25	Sample-471	2	10	5	5
1	1	16	105	Sample-5-2-1	Sample	100	Sample-472	2	10	5	6
1	1	16	106	Sample-5-2-2	Sample	50	Sample-472	2	10	5	7
1	1	16	107	Sample-5-2-3	Sample	25	Sample-472	2	10	5	8
1	1	16	108	Sample-5-2-4	Sample	12.5	Sample-472	2	10	5	9
1	1	16	109	Sample-5-2-5	Sample	6.25	Sample-472	2	10	5	10
1	1	16	110	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-43	2	10	5	11
1	1	16	111	Sample-5-1-1	Sample	100	Sample-493	2	11	5	1
1	1	16	112	Sample-5-1-2	Sample	50	Sample-493	2	11	5	2
1	1	16	113	Sample-5-1-3	Sample	25	Sample-493	2	11	5	3
1	1	16	114	Sample-5-1-4	Sample	12.5	Sample-493	2	11	5	4
1	1	16	115	Sample-5-1-5	Sample	6.25	Sample-493	2	11	5	5
1	1	16	116	Sample-5-2-1	Sample	100	Sample-494	2	11	5	6
1	1	16	117	Sample-5-2-2	Sample	50	Sample-494	2	11	5	7
1	1	16	118	Sample-5-2-3	Sample	25	Sample-494	2	11	5	8
1	1	16	119	Sample-5-2-4	Sample	12.5	Sample-494	2	11	5	9
1	1	16	120	Sample-5-2-5	Sample	6.25	Sample-494	2	11	5	10
1	1	16	121	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-45	2	11	5	11
1	1	16	122	Sample-5-1-1	Sample	100	Sample-515	2	12	5	1
1	1	16	123	Sample-5-1-2	Sample	50	Sample-515	2	12	5	2
1	1	16	124	Sample-5-1-3	Sample	25	Sample-515	2	12	5	3
1	1	16	125	Sample-5-1-4	Sample	12.5	Sample-515	2	12	5	4
1	1	16	126	Sample-5-1-5	Sample	6.25	Sample-515	2	12	5	5
1	1	16	127	Sample-5-2-1	Sample	100	Sample-516	2	12	5	6
1	1	16	128	Sample-5-2-2	Sample	50	Sample-516	2	12	5	7
1	1	16	129	Sample-5-2-3	Sample	25	Sample-516	2	12	5	8
1	1	16	130	Sample-5-2-4	Sample	12.5	Sample-516	2	12	5	9
1	1	16	131	Sample-5-2-5	Sample	6.25	Sample-516	2	12	5	10
1	1	16	132	PosCtrl-1-5	PosCtrl	6.25	PosCtrl-47	2	12	5	11
1	1	17	1	Sample-6-1-1	Sample	100	Sample-275	2	1	6	1
1	1	17	2	Sample-6-1-2	Sample	50	Sample-275	2	1	6	2
1	1	17	3	Sample-6-1-3	Sample	25	Sample-275	2	1	6	3
1	1	17	4	Sample-6-1-4	Sample	12.5	Sample-275	2	1	6	4
1	1	17	5	Sample-6-1-5	Sample	6.25	Sample-275	2	1	6	5
1	1	17	6	Sample-6-2-1	Sample	100	Sample-276	2	1	6	6
1	1	17	7	Sample-6-2-2	Sample	50	Sample-276	2	1	6	7
1	1	17	8	Sample-6-2-3	Sample	25	Sample-276	2	1	6	8
1	1	17	9	Sample-6-2-4	Sample	12.5	Sample-276	2	1	6	9
1	1	17	10	Sample-6-2-5	Sample	6.25	Sample-276	2	1	6	10
1	1	17	11	NegCtrl	NegCtrl	0	NegCtrl-13	2	1	6	11
1	1	17	12	Sample-6-1-1	Sample	100	Sample-297	2	2	6	1
1	1	17	13	Sample-6-1-2	Sample	50	Sample-297	2	2	6	2
1	1	17	14	Sample-6-1-3	Sample	25	Sample-297	2	2	6	3
1	1	17	15	Sample-6-1-4	Sample	12.5	Sample-297	2	2	6	4
1	1	17	16	Sample-6-1-5	Sample	6.25	Sample-297	2	2	6	5
1	1	17	17	Sample-6-2-1	Sample	100	Sample-298	2	2	6	6
1	1	17	18	Sample-6-2-2	Sample	50	Sample-298	2	2	6	7
1	1	17	19	Sample-6-2-3	Sample	25	Sample-298	2	2	6	8
1	1	17	20	Sample-6-2-4	Sample	12.5	Sample-298	2	2	6	9
1	1	17	21	Sample-6-2-5	Sample	6.25	Sample-298	2	2	6	10
1	1	17	22	NegCtrl	NegCtrl	0	NegCtrl-14	2	2	6	11
1	1	17	23	Sample-6-1-1	Sample	100	Sample-319	2	3	6	1
1	1	17	24	Sample-6-1-2	Sample	50	Sample-319	2	3	6	2
1	1	17	25	Sample-6-1-3	Sample	25	Sample-319	2	3	6	3
1	1	17	26	Sample-6-1-4	Sample	12.5	Sample-319	2	3	6	4
1	1	17	27	Sample-6-1-5	Sample	6.25	Sample-319	2	3	6	5
1	1	17	28	Sample-6-2-1	Sample	100	Sample-320	2	3	6	6
1	1	17	29	Sample-6-2-2	Sample	50	Sample-320	2	3	6	7
1	1	17	30	Sample-6-2-3	Sample	25	Sample-320	2	3	6	8
1	1	17	31	Sample-6-2-4	Sample	12.5	Sample-320	2	3	6	9
1	1	17	32	Sample-6-2-5	Sample	6.25	Sample-320	2	3	6	10
1	1	17	33	NegCtrl	NegCtrl	0	NegCtrl-15	2	3	6	11
1	1	17	34	Sample-6-1-1	Sample	100	Sample-341	2	4	6	1
1	1	17	35	Sample-6-1-2	Sample	50	Sample-341	2	4	6	2
1	1	17	36	Sample-6-1-3	Sample	25	Sample-341	2	4	6	3
1	1	17	37	Sample-6-1-4	Sample	12.5	Sample-341	2	4	6	4
1	1	17	38	Sample-6-1-5	Sample	6.25	Sample-341	2	4	6	5
1	1	17	39	Sample-6-2-1	Sample	100	Sample-342	2	4	6	6
1	1	17	40	Sample-6-2-2	Sample	50	Sample-342	2	4	6	7
1	1	17	41	Sample-6-2-3	Sample	25	Sample-342	2	4	6	8
1	1	17	42	Sample-6-2-4	Sample	12.5	Sample-342	2	4	6	9
1	1	17	43	Sample-6-2-5	Sample	6.25	Sample-342	2	4	6	10
1	1	17	44	NegCtrl	NegCtrl	0	NegCtrl-16	2	4	6	11
1	1	17	45	Sample-6-1-1	Sample	100	Sample-363	2	5	6	1
1	1	17	46	Sample-6-1-2	Sample	50	Sample-363	2	5	6	2
1	1	17	47	Sample-6-1-3	Sample	25	Sample-363	2	5	6	3
1	1	17	48	Sample-6-1-4	Sample	12.5	Sample-363	2	5	6	4
1	1	17	49	Sample-6-1-5	Sample	6.25	Sample-363	2	5	6	5
1	1	17	50	Sample-6-2-1	Sample	100	Sample-364	2	5	6	6
1	1	17	51	Sample-6-2-2	Sample	50	Sample-364	2	5	6	7
1	1	17	52	Sample-6-2-3	Sample	25	Sample-364	2	5	6	8
1	1	17	53	Sample-6-2-4	Sample	12.5	Sample-364	2	5	6	9
1	1	17	54	Sample-6-2-5	Sample	6.25	Sample-364	2	5	6	10
1	1	17	55	NegCtrl	NegCtrl	0	NegCtrl-17	2	5	6	11
1	1	17	56	Sample-6-1-1	Sample	100	Sample-385	2	6	6	1
1	1	17	57	Sample-6-1-2	Sample	50	Sample-385	2	6	6	2
1	1	17	58	Sample-6-1-3	Sample	25	Sample-385	2	6	6	3
1	1	17	59	Sample-6-1-4	Sample	12.5	Sample-385	2	6	6	4
1	1	17	60	Sample-6-1-5	Sample	6.25	Sample-385	2	6	6	5
1	1	17	61	Sample-6-2-1	Sample	100	Sample-386	2	6	6	6
1	1	17	62	Sample-6-2-2	Sample	50	Sample-386	2	6	6	7
1	1	17	63	Sample-6-2-3	Sample	25	Sample-386	2	6	6	8
1	1	17	64	Sample-6-2-4	Sample	12.5	Sample-386	2	6	6	9
1	1	17	65	Sample-6-2-5	Sample	6.25	Sample-386	2	6	6	10
1	1	17	66	NegCtrl	NegCtrl	0	NegCtrl-18	2	6	6	11
1	1	17	67	Sample-6-1-1	Sample	100	Sample-407	2	7	6	1
1	1	17	68	Sample-6-1-2	Sample	50	Sample-407	2	7	6	2
1	1	17	69	Sample-6-1-3	Sample	25	Sample-407	2	7	6	3
1	1	17	70	Sample-6-1-4	Sample	12.5	Sample-407	2	7	6	4
1	1	17	71	Sample-6-1-5	Sample	6.25	Sample-407	2	7	6	5
1	1	17	72	Sample-6-2-1	Sample	100	Sample-408	2	7	6	6
1	1	17	73	Sample-6-2-2	Sample	50	Sample-408	2	7	6	7
1	1	17	74	Sample-6-2-3	Sample	25	Sample-408	2	7	6	8
1	1	17	75	Sample-6-2-4	Sample	12.5	Sample-408	2	7	6	9
1	1	17	76	Sample-6-2-5	Sample	6.25	Sample-408	2	7	6	10
1	1	17	77	NegCtrl	NegCtrl	0	NegCtrl-19	2	7	6	11
1	1	17	78	Sample-6-1-1	Sample	100	Sample-429	2	8	6	1
1	1	17	79	Sample-6-1-2	Sample	50	Sample-429	2	8	6	2
1	1	17	80	Sample-6-1-3	Sample	25	Sample-429	2	8	6	3
1	1	17	81	Sample-6-1-4	Sample	12.5	Sample-429	2	8	6	4
1	1	17	82	Sample-6-1-5	Sample	6.25	Sample-429	2	8	6	5
1	1	17	83	Sample-6-2-1	Sample	100	Sample-430	2	8	6	6
1	1	17	84	Sample-6-2-2	Sample	50	Sample-430	2	8	6	7
1	1	17	85	Sample-6-2-3	Sample	25	Sample-430	2	8	6	8
1	1	17	86	Sample-6-2-4	Sample	12.5	Sample-430	2	8	6	9
1	1	17	87	Sample-6-2-5	Sample	6.25	Sample-430	2	8	6	10
1	1	17	88	NegCtrl	NegCtrl	0	NegCtrl-20	2	8	6	11
1	1	17	89	Sample-6-1-1	Sample	100	Sample-451	2	9	6	1
1	1	17	90	Sample-6-1-2	Sample	50	Sample-451	2	9	6	2
1	1	17	91	Sample-6-1-3	Sample	25	Sample-451	2	9	6	3
1	1	17	92	Sample-6-1-4	Sample	12.5	Sample-451	2	9	6	4
1	1	17	93	Sample-6-1-5	Sample	6.25	Sample-451	2	9	6	5
1	1	17	94	Sample-6-2-1	Sample	100	Sample-452	2	9	6	6
1	1	17	95	Sample-6-2-2	Sample	50	Sample-452	2	9	6	7
1	1	17	96	Sample-6-2-3	Sample	25	Sample-452	2	9	6	8
1	1	17	97	Sample-6-2-4	Sample	12.5	Sample-452	2	9	6	9
1	1	17	98	Sample-6-2-5	Sample	6.25	Sample-452	2	9	6	10
1	1	17	99	NegCtrl	NegCtrl	0	NegCtrl-21	2	9	6	11
1	1	17	100	Sample-6-1-1	Sample	100	Sample-473	2	10	6	1
1	1	17	101	Sample-6-1-2	Sample	50	Sample-473	2	10	6	2
1	1	17	102	Sample-6-1-3	Sample	25	Sample-473	2	10	6	3
1	1	17	103	Sample-6-1-4	Sample	12.5	Sample-473	2	10	6	4
1	1	17	104	Sample-6-1-5	Sample	6.25	Sample-473	2	10	6	5
1	1	17	105	Sample-6-2-1	Sample	100	Sample-474	2	10	6	6
1	1	17	106	Sample-6-2-2	Sample	50	Sample-474	2	10	6	7
1	1	17	107	Sample-6-2-3	Sample	25	Sample-474	2	10	6	8
1	1	17	108	Sample-6-2-4	Sample	12.5	Sample-474	2	10	6	9
1	1	17	109	Sample-6-2-5	Sample	6.25	Sample-474	2	10	6	10
1	1	17	110	NegCtrl	NegCtrl	0	NegCtrl-22	2	10	6	11
1	1	17	111	Sample-6-1-1	Sample	100	Sample-495	2	11	6	1
1	1	17	112	Sample-6-1-2	Sample	50	Sample-495	2	11	6	2
1	1	17	113	Sample-6-1-3	Sample	25	Sample-495	2	11	6	3
1	1	17	114	Sample-6-1-4	Sample	12.5	Sample-495	2	11	6	4
1	1	17	115	Sample-6-1-5	Sample	6.25	Sample-495	2	11	6	5
1	1	17	116	Sample-6-2-1	Sample	100	Sample-496	2	11	6	6
1	1	17	117	Sample-6-2-2	Sample	50	Sample-496	2	11	6	7
1	1	17	118	Sample-6-2-3	Sample	25	Sample-496	2	11	6	8
1	1	17	119	Sample-6-2-4	Sample	12.5	Sample-496	2	11	6	9
1	1	17	120	Sample-6-2-5	Sample	6.25	Sample-496	2	11	6	10
1	1	17	121	NegCtrl	NegCtrl	0	NegCtrl-23	2	11	6	11
1	1	17	122	Sample-6-1-1	Sample	100	Sample-517	2	12	6	1
1	1	17	123	Sample-6-1-2	Sample	50	Sample-517	2	12	6	2
1	1	17	124	Sample-6-1-3	Sample	25	Sample-517	2	12	6	3
1	1	17	125	Sample-6-1-4	Sample	12.5	Sample-517	2	12	6	4
1	1	17	126	Sample-6-1-5	Sample	6.25	Sample-517	2	12	6	5
1	1	17	127	Sample-6-2-1	Sample	100	Sample-518	2	12	6	6
1	1	17	128	Sample-6-2-2	Sample	50	Sample-518	2	12	6	7
1	1	17	129	Sample-6-2-3	Sample	25	Sample-518	2	12	6	8
1	1	17	130	Sample-6-2-4	Sample	12.5	Sample-518	2	12	6	9
1	1	17	131	Sample-6-2-5	Sample	6.25	Sample-518	2	12	6	10
1	1	17	132	NegCtrl	NegCtrl	0	NegCtrl-24	2	12	6	11
1	1	18	1	Sample-7-1-1	Sample	100	Sample-277	2	1	7	1
1	1	18	2	Sample-7-1-2	Sample	50	Sample-277	2	1	7	2
1	1	18	3	Sample-7-1-3	Sample	25	Sample-277	2	1	7	3
1	1	18	4	Sample-7-1-4	Sample	12.5	Sample-277	2	1	7	4
1	1	18	5	Sample-7-1-5	Sample	6.25	Sample-277	2	1	7	5
1	1	18	6	Sample-7-2-1	Sample	100	Sample-278	2	1	7	6
1	1	18	7	Sample-7-2-2	Sample	50	Sample-278	2	1	7	7
1	1	18	8	Sample-7-2-3	Sample	25	Sample-278	2	1	7	8
1	1	18	9	Sample-7-2-4	Sample	12.5	Sample-278	2	1	7	9
1	1	18	10	Sample-7-2-5	Sample	6.25	Sample-278	2	1	7	10
1	1	18	11	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-26	2	1	7	11
1	1	18	12	Sample-7-1-1	Sample	100	Sample-299	2	2	7	1
1	1	18	13	Sample-7-1-2	Sample	50	Sample-299	2	2	7	2
1	1	18	14	Sample-7-1-3	Sample	25	Sample-299	2	2	7	3
1	1	18	15	Sample-7-1-4	Sample	12.5	Sample-299	2	2	7	4
1	1	18	16	Sample-7-1-5	Sample	6.25	Sample-299	2	2	7	5
1	1	18	17	Sample-7-2-1	Sample	100	Sample-300	2	2	7	6
1	1	18	18	Sample-7-2-2	Sample	50	Sample-300	2	2	7	7
1	1	18	19	Sample-7-2-3	Sample	25	Sample-300	2	2	7	8
1	1	18	20	Sample-7-2-4	Sample	12.5	Sample-300	2	2	7	9
1	1	18	21	Sample-7-2-5	Sample	6.25	Sample-300	2	2	7	10
1	1	18	22	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-28	2	2	7	11
1	1	18	23	Sample-7-1-1	Sample	100	Sample-321	2	3	7	1
1	1	18	24	Sample-7-1-2	Sample	50	Sample-321	2	3	7	2
1	1	18	25	Sample-7-1-3	Sample	25	Sample-321	2	3	7	3
1	1	18	26	Sample-7-1-4	Sample	12.5	Sample-321	2	3	7	4
1	1	18	27	Sample-7-1-5	Sample	6.25	Sample-321	2	3	7	5
1	1	18	28	Sample-7-2-1	Sample	100	Sample-322	2	3	7	6
1	1	18	29	Sample-7-2-2	Sample	50	Sample-322	2	3	7	7
1	1	18	30	Sample-7-2-3	Sample	25	Sample-322	2	3	7	8
1	1	18	31	Sample-7-2-4	Sample	12.5	Sample-322	2	3	7	9
1	1	18	32	Sample-7-2-5	Sample	6.25	Sample-322	2	3	7	10
1	1	18	33	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-30	2	3	7	11
1	1	18	34	Sample-7-1-1	Sample	100	Sample-343	2	4	7	1
1	1	18	35	Sample-7-1-2	Sample	50	Sample-343	2	4	7	2
1	1	18	36	Sample-7-1-3	Sample	25	Sample-343	2	4	7	3
1	1	18	37	Sample-7-1-4	Sample	12.5	Sample-343	2	4	7	4
1	1	18	38	Sample-7-1-5	Sample	6.25	Sample-343	2	4	7	5
1	1	18	39	Sample-7-2-1	Sample	100	Sample-344	2	4	7	6
1	1	18	40	Sample-7-2-2	Sample	50	Sample-344	2	4	7	7
1	1	18	41	Sample-7-2-3	Sample	25	Sample-344	2	4	7	8
1	1	18	42	Sample-7-2-4	Sample	12.5	Sample-344	2	4	7	9
1	1	18	43	Sample-7-2-5	Sample	6.25	Sample-344	2	4	7	10
1	1	18	44	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-32	2	4	7	11
1	1	18	45	Sample-7-1-1	Sample	100	Sample-365	2	5	7	1
1	1	18	46	Sample-7-1-2	Sample	50	Sample-365	2	5	7	2
1	1	18	47	Sample-7-1-3	Sample	25	Sample-365	2	5	7	3
1	1	18	48	Sample-7-1-4	Sample	12.5	Sample-365	2	5	7	4
1	1	18	49	Sample-7-1-5	Sample	6.25	Sample-365	2	5	7	5
1	1	18	50	Sample-7-2-1	Sample	100	Sample-366	2	5	7	6
1	1	18	51	Sample-7-2-2	Sample	50	Sample-366	2	5	7	7
1	1	18	52	Sample-7-2-3	Sample	25	Sample-366	2	5	7	8
1	1	18	53	Sample-7-2-4	Sample	12.5	Sample-366	2	5	7	9
1	1	18	54	Sample-7-2-5	Sample	6.25	Sample-366	2	5	7	10
1	1	18	55	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-34	2	5	7	11
1	1	18	56	Sample-7-1-1	Sample	100	Sample-387	2	6	7	1
1	1	18	57	Sample-7-1-2	Sample	50	Sample-387	2	6	7	2
1	1	18	58	Sample-7-1-3	Sample	25	Sample-387	2	6	7	3
1	1	18	59	Sample-7-1-4	Sample	12.5	Sample-387	2	6	7	4
1	1	18	60	Sample-7-1-5	Sample	6.25	Sample-387	2	6	7	5
1	1	18	61	Sample-7-2-1	Sample	100	Sample-388	2	6	7	6
1	1	18	62	Sample-7-2-2	Sample	50	Sample-388	2	6	7	7
1	1	18	63	Sample-7-2-3	Sample	25	Sample-388	2	6	7	8
1	1	18	64	Sample-7-2-4	Sample	12.5	Sample-388	2	6	7	9
1	1	18	65	Sample-7-2-5	Sample	6.25	Sample-388	2	6	7	10
1	1	18	66	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-36	2	6	7	11
1	1	18	67	Sample-7-1-1	Sample	100	Sample-409	2	7	7	1
1	1	18	68	Sample-7-1-2	Sample	50	Sample-409	2	7	7	2
1	1	18	69	Sample-7-1-3	Sample	25	Sample-409	2	7	7	3
1	1	18	70	Sample-7-1-4	Sample	12.5	Sample-409	2	7	7	4
1	1	18	71	Sample-7-1-5	Sample	6.25	Sample-409	2	7	7	5
1	1	18	72	Sample-7-2-1	Sample	100	Sample-410	2	7	7	6
1	1	18	73	Sample-7-2-2	Sample	50	Sample-410	2	7	7	7
1	1	18	74	Sample-7-2-3	Sample	25	Sample-410	2	7	7	8
1	1	18	75	Sample-7-2-4	Sample	12.5	Sample-410	2	7	7	9
1	1	18	76	Sample-7-2-5	Sample	6.25	Sample-410	2	7	7	10
1	1	18	77	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-38	2	7	7	11
1	1	18	78	Sample-7-1-1	Sample	100	Sample-431	2	8	7	1
1	1	18	79	Sample-7-1-2	Sample	50	Sample-431	2	8	7	2
1	1	18	80	Sample-7-1-3	Sample	25	Sample-431	2	8	7	3
1	1	18	81	Sample-7-1-4	Sample	12.5	Sample-431	2	8	7	4
1	1	18	82	Sample-7-1-5	Sample	6.25	Sample-431	2	8	7	5
1	1	18	83	Sample-7-2-1	Sample	100	Sample-432	2	8	7	6
1	1	18	84	Sample-7-2-2	Sample	50	Sample-432	2	8	7	7
1	1	18	85	Sample-7-2-3	Sample	25	Sample-432	2	8	7	8
1	1	18	86	Sample-7-2-4	Sample	12.5	Sample-432	2	8	7	9
1	1	18	87	Sample-7-2-5	Sample	6.25	Sample-432	2	8	7	10
1	1	18	88	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-40	2	8	7	11
1	1	18	89	Sample-7-1-1	Sample	100	Sample-453	2	9	7	1
1	1	18	90	Sample-7-1-2	Sample	50	Sample-453	2	9	7	2
1	1	18	91	Sample-7-1-3	Sample	25	Sample-453	2	9	7	3
1	1	18	92	Sample-7-1-4	Sample	12.5	Sample-453	2	9	7	4
1	1	18	93	Sample-7-1-5	Sample	6.25	Sample-453	2	9	7	5
1	1	18	94	Sample-7-2-1	Sample	100	Sample-454	2	9	7	6
1	1	18	95	Sample-7-2-2	Sample	50	Sample-454	2	9	7	7
1	1	18	96	Sample-7-2-3	Sample	25	Sample-454	2	9	7	8
1	1	18	97	Sample-7-2-4	Sample	12.5	Sample-454	2	9	7	9
1	1	18	98	Sample-7-2-5	Sample	6.25	Sample-454	2	9	7	10
1	1	18	99	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-42	2	9	7	11
1	1	18	100	Sample-7-1-1	Sample	100	Sample-475	2	10	7	1
1	1	18	101	Sample-7-1-2	Sample	50	Sample-475	2	10	7	2
1	1	18	102	Sample-7-1-3	Sample	25	Sample-475	2	10	7	3
1	1	18	103	Sample-7-1-4	Sample	12.5	Sample-475	2	10	7	4
1	1	18	104	Sample-7-1-5	Sample	6.25	Sample-475	2	10	7	5
1	1	18	105	Sample-7-2-1	Sample	100	Sample-476	2	10	7	6
1	1	18	106	Sample-7-2-2	Sample	50	Sample-476	2	10	7	7
1	1	18	107	Sample-7-2-3	Sample	25	Sample-476	2	10	7	8
1	1	18	108	Sample-7-2-4	Sample	12.5	Sample-476	2	10	7	9
1	1	18	109	Sample-7-2-5	Sample	6.25	Sample-476	2	10	7	10
1	1	18	110	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-44	2	10	7	11
1	1	18	111	Sample-7-1-1	Sample	100	Sample-497	2	11	7	1
1	1	18	112	Sample-7-1-2	Sample	50	Sample-497	2	11	7	2
1	1	18	113	Sample-7-1-3	Sample	25	Sample-497	2	11	7	3
1	1	18	114	Sample-7-1-4	Sample	12.5	Sample-497	2	11	7	4
1	1	18	115	Sample-7-1-5	Sample	6.25	Sample-497	2	11	7	5
1	1	18	116	Sample-7-2-1	Sample	100	Sample-498	2	11	7	6
1	1	18	117	Sample-7-2-2	Sample	50	Sample-498	2	11	7	7
1	1	18	118	Sample-7-2-3	Sample	25	Sample-498	2	11	7	8
1	1	18	119	Sample-7-2-4	Sample	12.5	Sample-498	2	11	7	9
1	1	18	120	Sample-7-2-5	Sample	6.25	Sample-498	2	11	7	10
1	1	18	121	PosCtrl-2-5	PosCtrl	6.25	PosCtrl-46	2	11	7	11
